=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.10.07 14:57:35 =~=~=~=~=~=~=~=~=~=~=~=
3753, 0.12, 0.12, 0.08, -0.09, 0.04, 0.99
3765, -0.07, 0.25, 0.08, -0.09, 0.04, 0.99
3775, -0.31, 0.25, -0.17, -0.09, 0.04, 1.01
3786, 0.06, 0.12, 0.02, -0.09, 0.04, 1.01
3798, 0.06, -0.37, 0.26, -0.09, 0.04, 0.99
3809, 0.06, -0.12, 0.02, -0.08, 0.04, 1.01
3819, 0.12, 0.00, 0.38, -0.08, 0.04, 1.01
3830, 0.12, -0.06, -0.04, -0.10, 0.04, 0.99
3842, -0.01, 0.06, -0.10, -0.10, 0.04, 0.99
3853, 0.24, -0.12, -0.04, -0.11, 0.04, 0.98
3863, 0.12, 0.00, 0.02, -0.11, 0.04, 0.98
3874, 0.18, -0.12, -0.23, -0.10, 0.04, 0.98
3886, 0.18, 0.12, 0.14, -0.10, 0.04, 0.98
3896, -0.19, 0.12, -0.04, -0.10, 0.03, 0.97
3907, 0.12, 0.25, 0.02, -0.10, 0.03, 0.98
3918, 0.24, -0.18, 0.20, -0.10, 0.04, 0.98
3930, 0.48, -0.06, -0.10, -0.09, 0.03, 0.98
3940, 0.24, -0.12, -0.04, -0.09, 0.03, 0.98
3951, 0.18, -0.24, -0.23, -0.10, 0.04, 0.98
3962, 0.18, 0.00, -0.10, -0.10, 0.04, 0.98
3974, 0.42, 0.55, 0.20, -0.11, 0.04, 0.98
3984, 0.54, 0.43, 0.08, -0.11, 0.04, 0.98
3995, 0.54, 0.00, 0.32, -0.09, 0.04, 1.00
4006, 0.48, -0.06, 0.81, -0.09, 0.04, 1.00
4018, 0.60, -0.18, 2.21, -0.09, 0.02, 0.98
4028, -0.07, 0.06, 7.04, -0.04, -0.08, 0.98
4039, 0.48, 0.18, 15.76, -0.04, -0.08, 0.98
4050, 0.79, 0.92, 24.00, -0.03, -0.05, 1.00
4061, 0.60, 1.22, 31.63, -0.03, -0.05, 1.00
4072, 0.73, 1.47, 37.00, -0.09, 0.03, 0.99
4083, 0.42, 2.08, 39.81, -0.09, 0.03, 0.99
4094, 0.67, 1.59, 44.27, -0.06, -0.03, 0.99
4105, 0.91, 2.02, 50.49, -0.06, -0.03, 0.99
4116, 0.97, 2.08, 56.78, -0.05, -0.03, 0.99
4127, 0.85, 2.75, 61.42, -0.05, -0.03, 0.99
4139, 1.58, 3.30, 64.29, -0.07, 0.02, 1.00
4149, 1.09, 2.81, 59.34, -0.12, 0.15, 1.01
